Row_ID,Order_ID,Order_date,Quarter,Order_date _month,Order_date _day,Order_date _year,Shipping_date,Quarter_SHIPPING,Time_Frame,Ship_Mode,Ship_Mode_Rank,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Category,Sub_Category,Product_Name,Product_ID,item_price,Quantity,Discount,Sales,Profit
8831,CA-2016-167983,8/21/2016 0:00,Q3,8,21,2016,8/24/2016 0:00,Q3,3,Second Class,3,RP-19270,Rachel Payne,Corporate,United States,West,Washington,Seattle,98115,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,OFF-BI-10003727,4.18,10,0.2,33.44,11.704
8832,CA-2015-145324,11/15/2015 0:00,Q4,11,15,2015,11/19/2015 0:00,Q4,4,Standard Class,4,DH-13675,Duane Huffman,Home Office,United States,South,Virginia,Harrisonburg,22801,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,FUR-FU-10002759,19.98,2,0,39.96,14.3856
8833,CA-2015-153423,6/22/2015 0:00,Q2,6,22,2015,6/27/2015 0:00,Q2,5,Standard Class,4,SW-20455,Shaun Weien,Consumer,United States,East,New York,Rochester,14609,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,OFF-BI-10000545,760.98,2,0.2,1217.568,456.588
8834,US-2017-132675,9/24/2017 0:00,Q3,9,24,2017,9/28/2017 0:00,Q3,4,Standard Class,4,KF-16285,Karen Ferguson,Home Office,United States,South,Georgia,Sandy Springs,30328,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950,15.51,1,0,15.51,3.8775
8835,US-2017-132675,9/24/2017 0:00,Q3,9,24,2017,9/28/2017 0:00,Q3,4,Standard Class,4,KF-16285,Karen Ferguson,Home Office,United States,South,Georgia,Sandy Springs,30328,Technology,Phones,Plantronics Encore H101 Dual Earpieces?Headset,TEC-PH-10003171,44.95,2,0,89.9,25.172
8836,US-2017-132675,9/24/2017 0:00,Q3,9,24,2017,9/28/2017 0:00,Q3,4,Standard Class,4,KF-16285,Karen Ferguson,Home Office,United States,South,Georgia,Sandy Springs,30328,Office Supplies,Art,Barrel Sharpener,OFF-AR-10000614,3.57,4,0,14.28,3.7128
8837,US-2017-132675,9/24/2017 0:00,Q3,9,24,2017,9/28/2017 0:00,Q3,4,Standard Class,4,KF-16285,Karen Ferguson,Home Office,United States,South,Georgia,Sandy Springs,30328,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",OFF-AR-10000034,4.24,3,0,12.72,4.9608
8838,US-2017-132675,9/24/2017 0:00,Q3,9,24,2017,9/28/2017 0:00,Q3,4,Standard Class,4,KF-16285,Karen Ferguson,Home Office,United States,South,Georgia,Sandy Springs,30328,Office Supplies,Labels,Self-Adhesive Removable Labels,OFF-LA-10003766,3.15,5,0,15.75,7.56
8839,CA-2014-153808,4/6/2014 0:00,Q2,4,6,2014,4/10/2014 0:00,Q2,4,Second Class,3,FH-14275,Frank Hawley,Corporate,United States,West,California,Los Angeles,90004,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,OFF-AR-10001725,23.65,3,0,70.95,18.447
8840,CA-2014-153808,4/6/2014 0:00,Q2,4,6,2014,4/10/2014 0:00,Q2,4,Second Class,3,FH-14275,Frank Hawley,Corporate,United States,West,California,Los Angeles,90004,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",OFF-BI-10002794,40.98,2,0.2,65.568,23.7684
8841,CA-2014-153808,4/6/2014 0:00,Q2,4,6,2014,4/10/2014 0:00,Q2,4,Second Class,3,FH-14275,Frank Hawley,Corporate,United States,West,California,Los Angeles,90004,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,TEC-AC-10004171,99.99,3,0,299.97,131.9868
8842,US-2016-112396,2/9/2016 0:00,Q1,2,9,2016,2/13/2016 0:00,Q1,4,Standard Class,4,JR-16210,Justin Ritter,Corporate,United States,West,California,San Francisco,94110,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628,29.99,3,0,89.97,39.5868
8843,US-2016-112396,2/9/2016 0:00,Q1,2,9,2016,2/13/2016 0:00,Q1,4,Standard Class,4,JR-16210,Justin Ritter,Corporate,United States,West,California,San Francisco,94110,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761,15.93,2,0,31.86,11.151
8844,CA-2014-141173,11/18/2014 0:00,Q4,11,18,2014,11/20/2014 0:00,Q4,2,Second Class,3,JC-16105,Julie Creighton,Corporate,United States,Central,Minnesota,Minneapolis,55407,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,OFF-ST-10000885,13.43,5,0,67.15,16.7875
8845,CA-2017-156664,12/18/2017 0:00,Q4,12,18,2017,12/23/2017 0:00,Q4,5,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209,8.04,3,0.7,7.236,-6.03
8846,CA-2017-156664,12/18/2017 0:00,Q4,12,18,2017,12/23/2017 0:00,Q4,5,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988,2.01,3,0.2,4.824,1.7487
8847,CA-2017-156664,12/18/2017 0:00,Q4,12,18,2017,12/23/2017 0:00,Q4,5,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222,22.84,5,0.2,91.36,29.692
8848,CA-2017-156664,12/18/2017 0:00,Q4,12,18,2017,12/23/2017 0:00,Q4,5,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,OFF-AP-10004487,81.32,2,0.2,130.112,13.0112
8849,CA-2015-140718,7/2/2015 0:00,Q3,7,2,2015,7/4/2015 0:00,Q3,2,First Class,2,FA-14230,Frank Atkinson,Corporate,United States,South,North Carolina,Raleigh,27604,Technology,Phones,Geemarc AmpliPOWER60,TEC-PH-10003505,92.8,1,0.2,74.24,8.352
8850,CA-2015-140718,7/2/2015 0:00,Q3,7,2,2015,7/4/2015 0:00,Q3,2,First Class,2,FA-14230,Frank Atkinson,Corporate,United States,South,North Carolina,Raleigh,27604,Furniture,Furnishings,24-Hour Round Wall Clock,FUR-FU-10000076,19.98,10,0.2,159.84,45.954
8851,CA-2015-140718,7/2/2015 0:00,Q3,7,2,2015,7/4/2015 0:00,Q3,2,First Class,2,FA-14230,Frank Atkinson,Corporate,United States,South,North Carolina,Raleigh,27604,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,OFF-BI-10004728,4.82,2,0.7,2.892,-2.3136
8852,CA-2015-140718,7/2/2015 0:00,Q3,7,2,2015,7/4/2015 0:00,Q3,2,First Class,2,FA-14230,Frank Atkinson,Corporate,United States,South,North Carolina,Raleigh,27604,Office Supplies,Paper,Things To Do Today Pad,OFF-PA-10002250,5.87,2,0.2,9.392,3.2872
8853,CA-2014-119977,10/8/2014 0:00,Q4,10,8,2014,10/13/2014 0:00,Q4,5,Second Class,3,DN-13690,Duane Noonan,Consumer,United States,East,New York,New York City,10011,Office Supplies,Paper,Xerox 197,OFF-PA-10003823,30.98,4,0,123.92,55.764
8854,US-2015-115343,9/22/2015 0:00,Q3,9,22,2015,9/25/2015 0:00,Q3,3,First Class,2,FO-14305,Frank Olsen,Consumer,United States,East,Pennsylvania,Philadelphia,19143,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898,13.9,5,0.2,55.6,6.255
8855,US-2015-115343,9/22/2015 0:00,Q3,9,22,2015,9/25/2015 0:00,Q3,3,First Class,2,FO-14305,Frank Olsen,Consumer,United States,East,Pennsylvania,Philadelphia,19143,Technology,Accessories,Logitech?P710e Mobile Speakerphone,TEC-AC-10003832,257.49,3,0.2,617.976,-7.7247
8856,CA-2017-163671,12/24/2017 0:00,Q4,12,24,2017,12/30/2017 0:00,Q4,6,Standard Class,4,DP-13105,Dave Poirier,Corporate,United States,West,Idaho,Meridian,83642,Office Supplies,Binders,GBC Instant Index System for Binding Systems,OFF-BI-10001679,8.88,3,0.2,21.312,7.992
8857,CA-2017-135909,10/13/2017 0:00,Q4,10,13,2017,10/20/2017 0:00,Q4,7,Standard Class,4,JW-15220,Jane Waco,Corporate,United States,West,California,Sacramento,95823,Technology,Accessories,Logitech Media Keyboard K200,TEC-AC-10002335,34.99,6,0,209.94,39.8886
8858,CA-2017-135909,10/13/2017 0:00,Q4,10,13,2017,10/20/2017 0:00,Q4,7,Standard Class,4,JW-15220,Jane Waco,Corporate,United States,West,California,Sacramento,95823,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,TEC-PH-10003187,19.99,2,0.2,31.984,-7.996
8859,CA-2017-135909,10/13/2017 0:00,Q4,10,13,2017,10/20/2017 0:00,Q4,7,Standard Class,4,JW-15220,Jane Waco,Corporate,United States,West,California,Sacramento,95823,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,OFF-BI-10003527,1270.99,5,0.2,5083.96,1906.485
8860,US-2017-114356,8/20/2017 0:00,Q3,8,20,2017,8/26/2017 0:00,Q3,6,Standard Class,4,TT-21460,Tonja Turnell,Home Office,United States,South,North Carolina,Charlotte,28205,Technology,Phones,Plantronics Encore H101 Dual Earpieces?Headset,TEC-PH-10003171,44.95,1,0.2,35.96,3.596
8861,CA-2015-125934,9/11/2015 0:00,Q3,9,11,2015,9/18/2015 0:00,Q3,7,Standard Class,4,SN-20560,Skye Norling,Home Office,United States,East,New Jersey,Paterson,7501,Office Supplies,Labels,Avery 503,OFF-LA-10000414,10.35,3,0,31.05,14.904
8862,CA-2015-125934,9/11/2015 0:00,Q3,9,11,2015,9/18/2015 0:00,Q3,7,Standard Class,4,SN-20560,Skye Norling,Home Office,United States,East,New Jersey,Paterson,7501,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,FUR-FU-10002107,2.23,4,0,8.92,3.9248
8863,CA-2015-125934,9/11/2015 0:00,Q3,9,11,2015,9/18/2015 0:00,Q3,7,Standard Class,4,SN-20560,Skye Norling,Home Office,United States,East,New Jersey,Paterson,7501,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,OFF-BI-10004593,52.4,4,0,209.6,96.416
8864,CA-2015-125934,9/11/2015 0:00,Q3,9,11,2015,9/18/2015 0:00,Q3,7,Standard Class,4,SN-20560,Skye Norling,Home Office,United States,East,New Jersey,Paterson,7501,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,OFF-AP-10003860,27.76,4,0,111.04,29.9808
8865,CA-2015-125934,9/11/2015 0:00,Q3,9,11,2015,9/18/2015 0:00,Q3,7,Standard Class,4,SN-20560,Skye Norling,Home Office,United States,East,New Jersey,Paterson,7501,Office Supplies,Paper,Xerox 208,OFF-PA-10000556,6.48,6,0,38.88,18.6624
8866,CA-2015-158148,12/20/2015 0:00,Q4,12,20,2015,12/26/2015 0:00,Q4,6,Standard Class,4,JM-15865,John Murray,Consumer,United States,South,Virginia,Arlington,22204,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,OFF-AP-10003281,12.09,3,0,36.27,10.881
8867,CA-2014-120411,9/20/2014 0:00,Q3,9,20,2014,9/23/2014 0:00,Q3,3,First Class,2,SB-20185,Sarah Brown,Consumer,United States,Central,Illinois,Chicago,60653,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",FUR-BO-10004218,140.98,5,0.3,493.43,-70.49
8868,CA-2014-120411,9/20/2014 0:00,Q3,9,20,2014,9/23/2014 0:00,Q3,3,First Class,2,SB-20185,Sarah Brown,Consumer,United States,Central,Illinois,Chicago,60653,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,TEC-PH-10002185,6.95,2,0.2,11.12,3.475
8869,CA-2016-158260,11/4/2016 0:00,Q4,11,4,2016,11/8/2016 0:00,Q4,4,Standard Class,4,CC-12475,Cindy Chapman,Consumer,United States,West,California,San Diego,92037,Technology,Machines,Okidata B400 Printer,TEC-MA-10003176,429,2,0.2,686.4,77.22
8870,CA-2017-101805,12/1/2017 0:00,Q4,12,1,2017,12/6/2017 0:00,Q4,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,Washington,Seattle,98105,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,OFF-BI-10002003,3.98,5,0.2,15.92,5.373
8871,CA-2017-101805,12/1/2017 0:00,Q4,12,1,2017,12/6/2017 0:00,Q4,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,Washington,Seattle,98105,Furniture,Furnishings,Eldon Wave Desk Accessories,FUR-FU-10000023,5.89,12,0,70.68,31.0992
8872,CA-2017-101805,12/1/2017 0:00,Q4,12,1,2017,12/6/2017 0:00,Q4,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,Washington,Seattle,98105,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756,135.31,4,0,541.24,5.4124
8873,US-2014-105137,10/10/2014 0:00,Q4,10,10,2014,10/10/2014 0:00,Q4,0,Same Day,1,RB-19435,Richard Bierner,Consumer,United States,East,Ohio,Columbus,43229,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,TEC-MA-10002694,169.99,2,0.7,101.994,-71.3958
8874,US-2014-105137,10/10/2014 0:00,Q4,10,10,2014,10/10/2014 0:00,Q4,0,Same Day,1,RB-19435,Richard Bierner,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",OFF-BI-10002429,30.44,2,0.7,18.264,-13.3936
8875,CA-2017-142489,11/14/2017 0:00,Q4,11,14,2017,11/16/2017 0:00,Q4,2,Second Class,3,TC-21295,Toby Carlisle,Consumer,United States,Central,Texas,Houston,77095,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,OFF-BI-10003684,21.99,5,0.8,21.99,-32.985
8876,US-2016-141264,8/13/2016 0:00,Q3,8,13,2016,8/19/2016 0:00,Q3,6,Standard Class,4,CT-11995,Carol Triggs,Consumer,United States,Central,Texas,Irving,75061,Office Supplies,Supplies,Premier Electric Letter Opener,OFF-SU-10003505,115.86,2,0.2,185.376,-34.758
8877,US-2016-141264,8/13/2016 0:00,Q3,8,13,2016,8/19/2016 0:00,Q3,6,Standard Class,4,CT-11995,Carol Triggs,Consumer,United States,Central,Texas,Irving,75061,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,OFF-AP-10002534,294.62,1,0.8,58.924,-153.2024
8878,CA-2017-126928,9/17/2017 0:00,Q3,9,17,2017,9/23/2017 0:00,Q3,6,Standard Class,4,GZ-14470,Gary Zandusky,Consumer,United States,East,New Jersey,Morristown,7960,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,TEC-MA-10004626,120,4,0,480,225.6
8879,CA-2017-126928,9/17/2017 0:00,Q3,9,17,2017,9/23/2017 0:00,Q3,6,Standard Class,4,GZ-14470,Gary Zandusky,Consumer,United States,East,New Jersey,Morristown,7960,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615,11.35,3,0,34.05,9.534
8880,US-2015-107944,3/23/2015 0:00,Q1,3,23,2015,3/25/2015 0:00,Q1,2,First Class,2,AM-10360,Alice McCarthy,Corporate,United States,West,California,Los Angeles,90008,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",OFF-PA-10000659,17.52,11,0,192.72,92.5056
8881,US-2015-107944,3/23/2015 0:00,Q1,3,23,2015,3/25/2015 0:00,Q1,2,First Class,2,AM-10360,Alice McCarthy,Corporate,United States,West,California,Los Angeles,90008,Technology,Accessories,Logitech G600 MMO Gaming Mouse,TEC-AC-10000736,79.99,3,0,239.97,86.3892
8882,CA-2016-135594,6/30/2016 0:00,Q2,6,30,2016,7/3/2016 0:00,Q3,3,Second Class,3,AH-10120,Adrian Hane,Home Office,United States,Central,Illinois,Aurora,60505,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC-10003038,8.95,7,0.2,50.12,-0.6265
8883,US-2017-115252,10/20/2017 0:00,Q4,10,20,2017,10/25/2017 0:00,Q4,5,Standard Class,4,MY-18295,Muhammed Yedwab,Corporate,United States,South,North Carolina,Durham,27707,Technology,Phones,PayAnywhere Card Reader,TEC-PH-10004071,9.99,2,0.2,15.984,1.3986
8884,US-2017-115252,10/20/2017 0:00,Q4,10,20,2017,10/25/2017 0:00,Q4,5,Standard Class,4,MY-18295,Muhammed Yedwab,Corporate,United States,South,North Carolina,Durham,27707,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),OFF-PA-10001667,5.98,3,0.2,14.352,4.485
8885,CA-2014-107398,8/25/2014 0:00,Q3,8,25,2014,8/30/2014 0:00,Q3,5,Standard Class,4,BS-11590,Brendan Sweed,Corporate,United States,East,Ohio,Columbus,43229,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,OFF-BI-10001982,5.44,4,0.7,6.528,-4.5696
8886,CA-2014-107398,8/25/2014 0:00,Q3,8,25,2014,8/30/2014 0:00,Q3,5,Standard Class,4,BS-11590,Brendan Sweed,Corporate,United States,East,Ohio,Columbus,43229,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,OFF-BI-10004141,3.18,3,0.7,2.862,-2.2896
8887,CA-2014-107398,8/25/2014 0:00,Q3,8,25,2014,8/30/2014 0:00,Q3,5,Standard Class,4,BS-11590,Brendan Sweed,Corporate,United States,East,Ohio,Columbus,43229,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",OFF-BI-10002103,8.69,8,0.7,20.856,-16.6848
8888,CA-2014-169642,7/27/2014 0:00,Q3,7,27,2014,7/30/2014 0:00,Q3,3,Second Class,3,BB-10990,Barry Blumstein,Corporate,United States,West,California,Los Angeles,90036,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574,138.14,2,0,276.28,0
8889,CA-2017-103968,12/1/2017 0:00,Q4,12,1,2017,12/7/2017 0:00,Q4,6,Standard Class,4,ML-17755,Max Ludwig,Home Office,United States,West,California,Stockton,95207,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",FUR-FU-10003394,69.96,9,0,629.64,107.0388
8890,CA-2016-147256,10/17/2016 0:00,Q4,10,17,2016,10/21/2016 0:00,Q4,4,Second Class,3,FC-14245,Frank Carlisle,Home Office,United States,Central,Missouri,Columbia,65203,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072,149.99,3,0,449.97,220.4853
8891,CA-2016-147256,10/17/2016 0:00,Q4,10,17,2016,10/21/2016 0:00,Q4,4,Second Class,3,FC-14245,Frank Carlisle,Home Office,United States,Central,Missouri,Columbia,65203,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,OFF-AP-10003057,275.37,7,0,1927.59,751.7601
8892,CA-2016-162159,9/16/2016 0:00,Q3,9,16,2016,9/18/2016 0:00,Q3,2,First Class,2,CR-12625,Corey Roper,Home Office,United States,South,Georgia,Columbus,31907,Furniture,Chairs,"Global Task Chair, Black",FUR-CH-10001146,60.89,2,0,121.78,30.445
8893,CA-2015-111038,12/1/2015 0:00,Q4,12,1,2015,12/6/2015 0:00,Q4,5,Standard Class,4,LC-16960,Lindsay Castell,Home Office,United States,West,California,San Diego,92037,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,FUR-CH-10003973,371.76,9,0.2,2676.672,267.6672
8894,CA-2014-124723,8/5/2014 0:00,Q3,8,5,2014,8/12/2014 0:00,Q3,7,Standard Class,4,GZ-14470,Gary Zandusky,Consumer,United States,Central,Texas,Texas City,77590,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",FUR-TA-10001307,349.45,2,0.3,489.23,41.934
8895,CA-2016-167241,8/15/2016 0:00,Q3,8,15,2016,8/22/2016 0:00,Q3,7,Standard Class,4,BD-11320,Bill Donatelli,Consumer,United States,West,California,Los Angeles,90004,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,FUR-FU-10004071,104.01,3,0,312.03,43.6842
8896,CA-2016-167241,8/15/2016 0:00,Q3,8,15,2016,8/22/2016 0:00,Q3,7,Standard Class,4,BD-11320,Bill Donatelli,Consumer,United States,West,California,Los Angeles,90004,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",OFF-ST-10001505,5.98,3,0,17.94,3.0498
8897,CA-2016-167241,8/15/2016 0:00,Q3,8,15,2016,8/22/2016 0:00,Q3,7,Standard Class,4,BD-11320,Bill Donatelli,Consumer,United States,West,California,Los Angeles,90004,Technology,Phones,AT&T 841000 Phone,TEC-PH-10004614,69,3,0.2,165.6,10.35
8898,CA-2016-167241,8/15/2016 0:00,Q3,8,15,2016,8/22/2016 0:00,Q3,7,Standard Class,4,BD-11320,Bill Donatelli,Consumer,United States,West,California,Los Angeles,90004,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",OFF-PA-10004911,9.38,4,0,37.52,18.0096
8899,CA-2015-163237,8/7/2015 0:00,Q3,8,7,2015,8/9/2015 0:00,Q3,2,Second Class,3,EM-14095,Eudokia Martin,Corporate,United States,South,Virginia,Springfield,22153,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",TEC-PH-10003601,164.99,3,0,494.97,148.491
8900,CA-2015-163237,8/7/2015 0:00,Q3,8,7,2015,8/9/2015 0:00,Q3,2,Second Class,3,EM-14095,Eudokia Martin,Corporate,United States,South,Virginia,Springfield,22153,Office Supplies,Labels,Avery 50,OFF-LA-10004545,12.53,2,0,25.06,11.7782
8901,CA-2016-150483,5/31/2016 0:00,Q2,5,31,2016,6/4/2016 0:00,Q2,4,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,Central,Illinois,Decatur,62521,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",FUR-FU-10001379,26.72,3,0.6,32.064,-12.8256
8902,CA-2016-150483,5/31/2016 0:00,Q2,5,31,2016,6/4/2016 0:00,Q2,4,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,Central,Illinois,Decatur,62521,Office Supplies,Paper,Xerox 1899,OFF-PA-10001846,5.78,4,0.2,18.496,6.7048
8903,CA-2016-150483,5/31/2016 0:00,Q2,5,31,2016,6/4/2016 0:00,Q2,4,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,Central,Illinois,Decatur,62521,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,FUR-CH-10000422,90.99,3,0.3,191.079,-38.2158
8904,CA-2016-150483,5/31/2016 0:00,Q2,5,31,2016,6/4/2016 0:00,Q2,4,Standard Class,4,BP-11290,Beth Paige,Consumer,United States,Central,Illinois,Decatur,62521,Office Supplies,Paper,Xerox 212,OFF-PA-10004621,6.48,2,0.2,10.368,3.6288
8905,US-2016-126431,7/1/2016 0:00,Q3,7,1,2016,7/1/2016 0:00,Q3,0,Same Day,1,SU-20665,Stephanie Ulpright,Home Office,United States,East,New York,New York City,10009,Office Supplies,Labels,Avery 477,OFF-LA-10001474,30.53,1,0,30.53,14.0438
8906,US-2016-126431,7/1/2016 0:00,Q3,7,1,2016,7/1/2016 0:00,Q3,0,Same Day,1,SU-20665,Stephanie Ulpright,Home Office,United States,East,New York,New York City,10009,Technology,Accessories,KeyTronic?KT400U2 -?Keyboard?- Black,TEC-AC-10001635,10.28,3,0,30.84,6.168
8907,US-2016-126431,7/1/2016 0:00,Q3,7,1,2016,7/1/2016 0:00,Q3,0,Same Day,1,SU-20665,Stephanie Ulpright,Home Office,United States,East,New York,New York City,10009,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,8.34,9,0,75.06,33.777
8908,CA-2016-139934,12/18/2016 0:00,Q4,12,18,2016,12/20/2016 0:00,Q4,2,First Class,2,AY-10555,Andy Yotov,Corporate,United States,West,California,San Francisco,94110,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,TEC-PH-10001552,11.96,7,0.2,66.976,6.6976
8909,CA-2015-109603,1/26/2015 0:00,Q1,1,26,2015,2/1/2015 0:00,Q1,6,Standard Class,4,EM-13825,Elizabeth Moffitt,Corporate,United States,West,California,Moreno Valley,92553,Office Supplies,Paper,Xerox 1991,OFF-PA-10003790,22.84,8,0,182.72,84.0512
8910,CA-2017-160661,10/28/2017 0:00,Q4,10,28,2017,11/1/2017 0:00,Q4,4,Standard Class,4,SA-20830,Sue Ann Reed,Consumer,United States,East,Massachusetts,Everett,2149,Office Supplies,Labels,Avery 519,OFF-LA-10002475,7.31,3,0,21.93,10.3071
8911,CA-2017-102610,11/4/2017 0:00,Q4,11,4,2017,11/8/2017 0:00,Q4,4,Standard Class,4,CA-12265,Christina Anderson,Consumer,United States,South,Tennessee,Chattanooga,37421,Technology,Accessories,Logitech M510 Wireless Mouse,TEC-AC-10000303,39.99,3,0.2,95.976,15.5961
8912,CA-2017-102610,11/4/2017 0:00,Q4,11,4,2017,11/8/2017 0:00,Q4,4,Standard Class,4,CA-12265,Christina Anderson,Consumer,United States,South,Tennessee,Chattanooga,37421,Technology,Phones,iOttie XL Car Mount,TEC-PH-10000127,19.99,9,0.2,143.928,-32.3838
8913,CA-2017-102610,11/4/2017 0:00,Q4,11,4,2017,11/8/2017 0:00,Q4,4,Standard Class,4,CA-12265,Christina Anderson,Consumer,United States,South,Tennessee,Chattanooga,37421,Office Supplies,Binders,Storex Dura Pro Binders,OFF-BI-10004364,5.94,2,0.7,3.564,-2.97
8914,CA-2017-102610,11/4/2017 0:00,Q4,11,4,2017,11/8/2017 0:00,Q4,4,Standard Class,4,CA-12265,Christina Anderson,Consumer,United States,South,Tennessee,Chattanooga,37421,Office Supplies,Labels,Avery 481,OFF-LA-10002195,3.08,2,0.2,4.928,1.7248
8915,US-2016-144057,5/9/2016 0:00,Q2,5,9,2016,5/13/2016 0:00,Q2,4,Standard Class,4,CV-12805,Cynthia Voltz,Corporate,United States,Central,Texas,Austin,78745,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,178.47,6,0.2,856.656,107.082
8916,US-2016-144057,5/9/2016 0:00,Q2,5,9,2016,5/13/2016 0:00,Q2,4,Standard Class,4,CV-12805,Cynthia Voltz,Corporate,United States,Central,Texas,Austin,78745,Office Supplies,Binders,Ibico Standard Transparent Covers,OFF-BI-10002852,16.48,4,0.8,13.184,-20.4352
